job_title,url,resume_score,is_remote
Senior Software Engineer,https://www.dice.com/job-detail/85047ac1-3258-4601-9f0f-d9324349d32c,0.38455989956855774,False
UI/UX Developer,https://www.dice.com/job-detail/5c3119bc-17e2-45db-b0c4-201c2ec8e945,0.38412368297576904,True
UI Developer,https://www.dice.com/job-detail/9d2d7be5-72b7-4ec9-aabe-d85545c7ca4a,0.38398048281669617,False
"System Software Engineer, Content and Delivery",https://www.dice.com/job-detail/63fa52ff-c589-48eb-9e6b-03e1f653ff79,0.38367006182670593,True
Software Engineer III - Electrophysiology,https://www.dice.com/job-detail/bb83165e-038b-4f2d-bb91-c785894332ed,0.3835695683956146,False
"Software Engineer, GenAi - Platform and Solution - AiDP",https://www.dice.com/job-detail/739bb579-d2c9-450b-8092-04deb2088173,0.3833249807357788,False
"Software Engineer, GenAi - Platform and Solution - AiDP, IS&T",https://www.dice.com/job-detail/7699e20a-c297-4794-b668-273929838cf9,0.3833249807357788,False
"Sr. Software Developer, Full Stack, Factory Software",https://www.dice.com/job-detail/d8bb44b3-3f36-4cc6-9754-93a2f56ef053,0.3822871446609497,False
Principal Software Engineer - AI Infra Compute,https://www.dice.com/job-detail/9f4fa31e-38fa-4468-8fab-0ad2925c8263,0.38218533992767334,False
Principal Software Engineer - AI Infra Compute,https://www.dice.com/job-detail/ff1989bc-1b66-41af-a650-f3caf65e08fa,0.38218533992767334,False
Senior Software Engineer,https://www.dice.com/job-detail/e36c4119-0acb-4f26-8dbd-790f77450af9,0.3821312189102173,True
Full Stack Software Engineer,https://www.dice.com/job-detail/bcf3e0aa-f4c4-4999-8b97-2840c7dcf8f3,0.38199710845947266,False
Hadoop Senior Software Engineer,https://www.dice.com/job-detail/b36486ff-948e-46b9-a5dd-3c2dd06fbbc6,0.3818191885948181,True
"Software Engineer, Battlespace",https://www.dice.com/job-detail/073c402c-1406-4c14-8ad8-e87ea5995c33,0.3812064528465271,False
"Software Engineer, Battlespace",https://www.dice.com/job-detail/fa2eb935-4919-4645-aea8-e5c5fcb69375,0.3812064528465271,False
"Senior Software Engineer, Battlespace",https://www.dice.com/job-detail/c84ebced-0528-467c-96b7-f6c71cb75d0f,0.3812064528465271,False
"Senior Software Engineer, Rust",https://www.dice.com/job-detail/40c7b95b-cdca-4c9e-8535-a8ba4a5e228d,0.3812064528465271,False
Senior Salesforce Developer,https://www.dice.com/job-detail/1b8a193f-c003-406f-a653-45a30fdb2de6,0.38081252574920654,False
"Senior Software Engineer, Agent Framework (CoreAI)",https://www.dice.com/job-detail/7d423718-0374-452e-b2f1-0e19372c4870,0.38067254424095154,False
Technical Game Developer,https://www.dice.com/job-detail/65a0087d-cd85-4930-b444-720ad3b8f2c8,0.38065388798713684,False
"Software Engineer II, Surface",https://www.dice.com/job-detail/09f59b30-fb7c-4eb8-a698-9530c221de79,0.3805965185165405,False
Sr. Flight Control Software Developer,https://www.dice.com/job-detail/d4edc9c6-56c5-4829-aa43-087ef490ef16,0.38016295433044434,False
EMC Software Developer,https://www.dice.com/job-detail/f83cfca4-2928-4962-939f-ed2e9c53107a,0.37935787439346313,False
AI and ML Software Developer,https://www.dice.com/job-detail/826882bc-6c9f-4d06-af4d-be1ccbe260ee,0.37910330295562744,False
Principal Software Engineer - Applied AI,https://www.dice.com/job-detail/2f34999b-238e-4ce2-86e9-d333ca4f98b5,0.3790056109428406,False
Python Developer - Urgent,https://www.dice.com/job-detail/76343909-cc75-4a95-8d64-9392beac84d5,0.37890058755874634,True
"Senior Research Engineer, Computer Vision & Robotics",https://www.dice.com/job-detail/d6dd85e7-36f2-46e4-bb62-5f2bff45375a,0.3787729740142822,False
Sr Software Engineer,https://www.dice.com/job-detail/bb8714fb-e0f4-4bed-80be-f12761022146,0.3786987066268921,False
"Senior Software Engineer, Recipe Pathfinding",https://www.dice.com/job-detail/92483175-d73e-46e1-b956-b32518f4f6e8,0.3784019947052002,False
Journeyman Software Developer,https://www.dice.com/job-detail/d0c444fa-4b06-4afd-a30a-8e3218c5a3d5,0.37725621461868286,False
"Senior Software Engineer, Ads (UI/UX Specialist)",https://www.dice.com/job-detail/1c8c29df-c926-45d7-87b8-60211596c752,0.37713220715522766,False
Early Career Software Engineer,https://www.dice.com/job-detail/a0e0de49-5f71-4a2e-adb6-7c9eac8f4fd1,0.37581151723861694,False
